Call Type,EmployeeID,CallDuration,WaitTime,CallDate,CallTime
3,D411745,268,186,15-01-2019,08:03:00
2,V828034,1008,0,07-10-2019,14:10:00
3,B971624,260,56,27-09-2019,14:28:00
1,X825147,1394,0,22-05-2019,12:53:00
1,V828034,1424,0,16-03-2019,15:19:00
2,N772493,201,26,20-11-2019,12:59:00
3,K418200,601,0,22-05-2019,08:16:00
3,C319958,197,30,25-12-2019,19:37:00
2,J192194,398,0,01-02-2019,18:04:00
1,B651033,1216,5,01-03-2019,16:42:00
2,A166733,166,0,02-10-2019,10:04:00
1,T387561,995,23,12-07-2019,16:12:00
3,Y193775,256,28,28-09-2019,10:27:00
2,K399501,922,35,11-01-2019,11:21:00
3,J549755,140,6,29-04-2019,12:55:00
2,K915074,352,7,20-09-2019,16:24:00
3,I992869,1314,23,24-07-2019,17:15:00
3,M163408,837,29,18-12-2019,14:13:00
2,M163408,1166,0,26-08-2019,17:25:00
1,F533051,1220,0,23-02-2019,16:36:00
2,C206355,553,14,15-07-2019,09:59:00
2,E988252,912,17,23-02-2019,18:22:00
2,E988252,17,2,17-09-2019,10:07:00
3,M163408,989,38,28-06-2019,10:34:00
3,T659609,1234,0,21-03-2019,19:55:00
3,G727038,1298,0,31-08-2019,12:23:00
3,U559430,100,0,01-04-2019,12:56:00
2,K915074,300,21,14-01-2019,12:10:00
3,V828034,1136,0,19-09-2019,17:08:00
3,P286634,169,28,03-02-2019,13:16:00
3,P286634,1221,0,30-11-2019,09:28:00
3,X991580,790,27,20-06-2019,18:37:00
3,P286634,955,26,10-02-2019,11:26:00
1,A166733,560,44,07-10-2019,08:51:00
3,Q921541,1333,0,31-08-2019,12:58:00
1,L736768,963,0,12-12-2019,15:48:00
3,P203824,744,12,28-01-2019,15:30:00
3,E137708,408,0,20-07-2019,14:03:00
3,U194381,1057,1,01-08-2019,16:21:00
3,I281837,152,24,10-06-2019,18:34:00
3,F542348,321,185,07-11-2019,15:37:00
2,G586239,225,0,06-06-2019,11:34:00
3,O362956,845,13,07-02-2019,10:36:00
2,N772493,337,4,14-03-2019,08:35:00
3,C206355,441,3,18-05-2019,19:50:00
3,I281837,957,7,28-12-2019,16:14:00
3,S704443,341,3,11-09-2019,19:10:00
3,X991580,1186,29,09-07-2019,08:43:00
1,A475155,1354,6,31-08-2019,14:36:00
3,I543040,110,0,03-03-2019,15:28:00
3,S274120,1171,3,02-06-2019,14:13:00
2,U641256,1324,0,09-12-2019,16:46:00
2,M794992,917,0,14-01-2019,12:30:00
2,B651033,351,0,04-01-2019,15:42:00
2,P203824,1352,0,24-06-2019,19:30:00
3,U559430,986,0,24-05-2019,19:00:00
3,Y193775,1333,20,18-12-2019,11:32:00
1,Q921541,1381,0,04-05-2019,11:06:00
1,F533051,420,3,29-03-2019,16:40:00
3,B861430,434,0,28-10-2019,09:51:00
3,J173690,104,10,08-10-2019,15:46:00
3,X110622,18,0,01-10-2019,09:41:00
3,I281837,1057,0,23-12-2019,15:41:00
3,A166733,139,0,15-10-2019,18:31:00
2,X825147,364,15,06-10-2019,12:31:00
3,E988252,345,0,02-04-2019,14:47:00
2,S274120,168,17,27-04-2019,17:30:00
3,S704443,1296,0,22-03-2019,17:48:00
2,M855788,930,27,20-11-2019,18:57:00
3,I543040,3,176,13-09-2019,15:07:00
2,C319958,1301,0,05-09-2019,09:29:00
3,M855788,934,0,15-03-2019,09:09:00
3,F533051,1130,0,13-05-2019,13:36:00
2,N620104,704,155,02-11-2019,13:08:00
3,G586239,177,0,22-11-2019,14:02:00
2,N772493,420,0,14-10-2019,09:59:00
3,N772493,102,10,03-12-2019,16:34:00
1,G727038,809,15,05-05-2019,15:03:00
3,V828034,700,27,18-06-2019,08:00:00
3,F533051,1491,0,11-04-2019,08:51:00
1,F533051,1487,18,08-06-2019,15:35:00
2,M855788,243,301,30-03-2019,19:39:00
3,S704443,202,10,14-08-2019,14:39:00
3,K222775,1216,0,10-08-2019,19:11:00
3,J173690,326,0,09-06-2019,18:21:00
2,A475155,1084,0,26-08-2019,15:28:00
3,N620104,1372,0,17-04-2019,10:32:00
3,S564705,41,13,20-09-2019,19:50:00
2,V126561,823,26,10-01-2019,15:46:00
3,X991580,393,0,21-11-2019,15:04:00
3,T398672,925,0,28-10-2019,08:34:00
3,U194381,41,7,04-02-2019,11:59:00
2,L736768,349,0,23-08-2019,09:55:00
2,E243130,971,30,23-01-2019,19:41:00
2,S704443,80,5,08-09-2019,17:38:00
3,E137708,617,12,19-01-2019,10:36:00
2,A166733,537,23,20-04-2019,09:00:00
3,X409223,270,12,08-07-2019,18:40:00
3,D411745,1006,27,14-05-2019,17:40:00
2,T387561,453,53,11-10-2019,16:45:00
2,V126561,966,29,23-03-2019,19:40:00
3,M794992,46,0,22-11-2019,09:56:00
2,T398672,245,25,06-03-2019,14:27:00
2,V126561,323,176,28-09-2019,19:03:00
2,G586239,672,0,18-10-2019,13:27:00
3,J419954,1305,116,04-11-2019,19:10:00
2,B651033,1357,22,10-05-2019,15:39:00
3,H438047,658,8,03-09-2019,12:57:00
3,C319958,703,20,18-05-2019,14:26:00
1,G586239,1387,18,07-10-2019,19:58:00
2,V126561,1080,28,09-06-2019,13:09:00
3,X825147,1018,0,16-08-2019,09:59:00
3,S274120,661,23,10-06-2019,11:12:00
2,K222775,1415,0,23-08-2019,16:40:00
2,P203824,32,0,22-08-2019,08:09:00
3,S704443,1000,0,28-09-2019,18:19:00
3,J173690,163,8,21-12-2019,12:34:00
1,G727038,255,0,12-02-2019,09:48:00
1,U559430,458,0,15-07-2019,09:30:00
2,X110622,1416,26,15-07-2019,11:10:00
1,M794992,498,27,25-05-2019,11:39:00
3,B651033,849,0,02-04-2019,09:42:00
2,N772493,451,12,02-10-2019,15:25:00
3,T659609,820,284,02-09-2019,13:36:00
3,O856292,759,0,22-08-2019,10:14:00
2,N470942,559,0,31-03-2019,16:39:00
1,U194381,1105,0,17-08-2019,14:33:00
3,K273930,1112,17,29-04-2019,09:03:00
2,I543040,1027,1,30-07-2019,16:06:00
2,L736768,1360,86,14-04-2019,08:31:00
2,J173690,617,159,30-01-2019,08:32:00
2,G586239,227,0,10-07-2019,13:40:00
1,H438047,316,0,18-10-2019,12:37:00
2,J632516,604,30,18-03-2019,12:39:00
2,E243130,1416,25,09-09-2019,14:30:00
2,F542348,970,26,16-09-2019,19:09:00
3,A475155,1000,21,21-05-2019,13:15:00
2,U194381,207,11,02-11-2019,14:58:00
2,K399501,1161,0,14-12-2019,11:06:00
2,B861430,58,0,14-07-2019,15:57:00
2,T659609,831,25,28-10-2019,10:19:00
3,E988252,1380,25,20-04-2019,15:06:00
3,K273930,696,23,02-10-2019,14:00:00
3,J192194,739,154,19-06-2019,14:43:00
3,V828034,973,231,01-02-2019,18:16:00
2,S704443,1124,0,04-11-2019,17:59:00
1,P286634,647,0,29-07-2019,12:33:00
3,K222775,164,0,10-03-2019,18:19:00
2,K418200,1114,15,12-07-2019,19:13:00
2,X110622,917,2,04-12-2019,14:36:00
2,T664783,581,0,09-01-2019,10:57:00
1,U559430,446,26,19-10-2019,08:35:00
2,V126561,984,23,03-05-2019,15:13:00
3,X991580,680,0,09-08-2019,13:21:00
2,N772493,707,301,09-07-2019,08:42:00
3,G727038,1389,0,14-02-2019,17:22:00
2,V732706,629,0,02-07-2019,19:19:00
3,O856292,1010,26,16-09-2019,10:55:00
3,D411745,351,20,10-03-2019,15:21:00
3,B971624,1412,11,15-09-2019,19:26:00
2,X409223,1077,26,06-04-2019,08:48:00
1,V828034,399,265,15-12-2019,14:28:00
2,J192194,1022,0,22-12-2019,11:38:00
2,Y193775,796,0,13-08-2019,18:22:00
3,N620104,1068,23,01-05-2019,15:49:00
2,D774655,271,208,02-04-2019,13:20:00
3,X110622,1244,301,20-05-2019,14:06:00
3,Y193775,94,29,20-02-2019,18:25:00
3,D411745,713,29,19-04-2019,19:51:00
3,X825147,98,27,07-08-2019,19:22:00
2,C206355,435,24,17-03-2019,19:21:00
2,C206355,1256,0,31-03-2019,14:57:00
2,J192194,1312,0,22-05-2019,12:22:00
2,G727038,187,25,05-01-2019,09:34:00
1,N470942,4,15,17-07-2019,17:12:00
2,X409223,864,30,13-06-2019,17:27:00
2,E137708,136,0,05-05-2019,15:02:00
1,X825147,556,0,23-12-2019,10:05:00
3,V828034,593,0,02-04-2019,10:16:00
2,D411745,1410,0,21-04-2019,19:16:00
3,N772493,563,28,24-09-2019,08:10:00
3,B861430,705,0,19-09-2019,19:12:00
3,M163408,110,10,27-05-2019,19:48:00
3,T387561,1076,0,14-07-2019,16:18:00
3,H438047,206,0,08-11-2019,19:48:00
3,I992869,1075,171,29-01-2019,08:38:00
3,N772493,1343,0,07-05-2019,08:20:00
3,F542348,57,7,01-12-2019,12:40:00
3,C319958,548,0,04-01-2019,15:35:00
3,T664783,994,6,26-04-2019,13:08:00
2,A166733,1323,18,27-03-2019,15:07:00
2,L736768,1372,0,06-09-2019,08:25:00
2,M794992,60,217,11-12-2019,08:20:00
2,H438047,501,5,30-03-2019,18:06:00
3,V228277,1205,11,12-12-2019,14:55:00
2,K418200,255,0,31-08-2019,12:07:00
3,E778362,1064,29,08-06-2019,17:44:00
3,S564705,1161,23,13-03-2019,09:34:00
2,P203824,73,0,11-10-2019,16:49:00
1,D411745,1245,128,23-08-2019,12:06:00
3,K669566,356,19,26-06-2019,08:53:00
3,X409223,1230,28,25-08-2019,17:17:00
2,D774655,19,0,07-01-2019,09:12:00
3,T387561,1328,0,02-08-2019,11:57:00
1,Q921541,304,25,30-03-2019,09:54:00
3,K222775,843,14,04-02-2019,18:11:00
3,V828034,737,26,07-08-2019,18:06:00
2,G586239,836,0,31-03-2019,12:24:00
3,N119221,1060,21,21-11-2019,08:06:00
3,V228277,1172,7,19-08-2019,15:36:00
2,F542348,1209,23,05-07-2019,11:04:00
3,K222775,1243,0,17-11-2019,11:10:00
2,C206355,610,0,22-08-2019,11:46:00
3,N620104,1447,0,16-04-2019,19:09:00
3,T398672,1189,0,04-01-2019,08:58:00
1,D411745,400,4,25-02-2019,17:00:00
2,B651033,989,26,01-10-2019,12:13:00
3,L736768,535,0,08-03-2019,11:09:00
3,X110622,992,11,14-07-2019,12:31:00
2,F542348,166,36,14-05-2019,08:39:00
3,V228277,1324,0,03-03-2019,12:24:00
3,U559430,849,11,24-09-2019,19:00:00
3,S564705,1078,0,01-03-2019,13:30:00
2,X110622,600,0,26-01-2019,17:46:00
3,M855788,1179,0,10-09-2019,14:06:00
2,E137708,1329,22,28-11-2019,15:19:00
3,J173690,513,0,23-12-2019,12:16:00
2,T664783,1281,25,08-03-2019,11:22:00
2,K915074,1228,0,06-11-2019,18:04:00
2,I992869,623,178,11-04-2019,11:03:00
1,J419954,1082,201,30-12-2019,13:31:00
2,S704443,956,12,11-03-2019,08:10:00
1,S564705,1309,0,26-01-2019,15:14:00
1,K273930,141,0,11-07-2019,19:54:00
2,S564705,85,0,05-12-2019,18:45:00
2,N119221,702,0,16-04-2019,17:50:00
3,J419954,476,0,20-04-2019,15:18:00
3,K273930,993,15,21-02-2019,11:22:00
3,N772493,597,0,16-04-2019,18:34:00
3,J192194,744,18,03-10-2019,18:24:00
2,B971624,72,27,01-08-2019,10:49:00
1,J192194,274,29,18-01-2019,10:34:00
3,N470942,449,0,19-08-2019,15:01:00
2,F542348,1140,0,01-10-2019,13:24:00
3,K222775,75,0,21-12-2019,10:21:00
2,B971624,1477,30,05-07-2019,09:15:00
3,C319958,1079,0,28-08-2019,17:20:00
3,E778362,209,28,09-05-2019,16:33:00
2,U559430,1467,20,05-09-2019,09:30:00
1,Y193775,799,0,22-12-2019,16:50:00
3,F542348,139,0,06-05-2019,16:45:00
2,E243130,190,0,23-12-2019,12:34:00
1,O362956,1184,0,25-09-2019,16:44:00
2,K222775,632,0,22-07-2019,09:40:00
1,V126561,325,0,18-01-2019,10:39:00
3,E137708,781,0,02-03-2019,08:40:00
1,K418200,611,0,18-02-2019,09:23:00
2,X409223,127,0,11-12-2019,13:29:00
2,X825147,1316,24,01-01-2019,17:54:00
2,K915074,1183,14,09-03-2019,18:58:00
2,E137708,1093,22,29-10-2019,08:59:00
3,V828034,706,0,23-04-2019,09:33:00
2,M794992,1289,58,14-08-2019,18:12:00
2,J173690,918,28,16-08-2019,08:03:00
3,J173690,657,5,29-12-2019,12:23:00
3,B861430,497,0,14-07-2019,08:40:00
2,C206355,238,22,10-08-2019,16:21:00
1,V126561,1042,0,01-05-2019,13:04:00
1,N620104,1251,0,08-08-2019,17:25:00
2,K669566,230,21,26-08-2019,17:24:00
2,U194381,86,29,30-10-2019,17:18:00
2,K273930,943,11,15-06-2019,09:34:00
1,J549755,428,4,03-10-2019,13:45:00
3,O856292,301,1,30-11-2019,11:54:00
3,X409223,168,14,22-01-2019,09:30:00
3,C206355,277,23,31-01-2019,08:19:00
2,A166733,713,0,08-05-2019,19:46:00
3,H438047,1046,5,13-03-2019,09:48:00
1,F542348,329,3,15-04-2019,08:50:00
3,M163408,683,0,16-05-2019,19:19:00
2,E778362,788,22,12-03-2019,08:19:00
3,N119221,1468,17,15-04-2019,09:37:00
2,B861430,468,24,10-01-2019,18:49:00
2,I992869,1082,1,16-08-2019,15:05:00
3,O362956,411,0,06-07-2019,18:01:00
3,K669566,637,108,16-02-2019,09:34:00
3,J173690,581,0,17-07-2019,10:09:00
3,D774655,264,0,29-09-2019,18:57:00
2,J173690,798,0,03-10-2019,09:38:00
2,V228277,462,242,21-05-2019,08:25:00
1,T387561,361,3,06-08-2019,18:01:00
1,X991580,32,0,01-07-2019,17:51:00
1,N620104,1380,0,29-12-2019,19:45:00
3,X409223,1178,0,12-03-2019,18:42:00
3,S274120,1367,0,25-01-2019,19:42:00
2,K222775,407,7,05-04-2019,16:31:00
3,N470942,1311,15,01-03-2019,19:16:00
1,Q921541,848,24,26-03-2019,14:31:00
1,S564705,1080,0,06-02-2019,17:44:00
3,E137708,305,0,01-10-2019,17:38:00
1,U559430,887,279,11-09-2019,08:35:00
3,K669566,143,16,01-04-2019,13:06:00
3,C206355,1319,12,03-10-2019,15:36:00
3,J419954,359,159,16-05-2019,13:17:00
1,T387561,547,4,10-10-2019,19:39:00
1,M855788,530,9,20-02-2019,12:54:00
2,Q921541,1059,0,22-04-2019,16:16:00
2,C206355,692,16,11-04-2019,09:54:00
2,U194381,1186,25,26-10-2019,08:32:00
2,Q921541,188,101,07-10-2019,17:53:00
2,Y193775,255,7,11-06-2019,15:48:00
2,U641256,487,0,10-03-2019,18:38:00
3,K669566,343,0,07-06-2019,13:48:00
2,J632516,1499,0,02-07-2019,16:08:00
2,A475155,841,22,20-11-2019,09:23:00
1,O362956,650,0,14-04-2019,14:58:00
2,I281837,15,11,12-04-2019,15:02:00
2,X825147,896,56,15-12-2019,11:36:00
3,C319958,361,13,16-02-2019,14:00:00
2,M794992,180,200,23-08-2019,08:05:00
2,L736768,7,15,02-03-2019,16:06:00
3,P203824,1141,2,09-10-2019,16:42:00
1,C319958,418,0,18-05-2019,18:03:00
3,K418200,1050,0,19-07-2019,14:47:00
3,O856292,392,0,14-07-2019,14:30:00
2,A166733,157,21,03-09-2019,15:04:00
1,J192194,268,0,19-03-2019,17:16:00
3,K399501,1455,0,05-08-2019,16:46:00
3,S704443,582,106,28-12-2019,17:55:00
3,M855788,14,291,20-08-2019,15:01:00
1,C319958,408,187,13-12-2019,16:09:00
2,A166733,622,21,03-07-2019,14:04:00
1,J632516,1249,0,10-07-2019,13:49:00
3,V126561,441,15,14-09-2019,18:07:00
3,T387561,1209,0,12-05-2019,08:18:00
2,X825147,587,0,09-06-2019,15:46:00
2,N119221,1046,19,11-05-2019,19:54:00
3,M163408,1351,20,12-01-2019,09:54:00
3,C206355,1033,5,07-06-2019,17:34:00
2,E778362,721,4,12-04-2019,09:47:00
1,M794992,988,16,09-12-2019,15:19:00
3,F542348,1231,24,21-10-2019,17:15:00
2,S274120,673,0,06-01-2019,12:22:00
2,K222775,85,0,12-12-2019,09:48:00
2,K222775,279,80,29-07-2019,08:21:00
3,B971624,508,0,13-12-2019,12:51:00
3,N772493,358,27,22-01-2019,19:03:00
3,S704443,1155,0,04-06-2019,10:52:00
1,J549755,626,5,03-11-2019,13:33:00
3,K273930,731,0,12-08-2019,16:19:00
2,V828034,448,0,23-10-2019,17:46:00
2,U641256,252,30,26-04-2019,17:41:00
1,F542348,1156,0,26-08-2019,09:29:00
3,S274120,1246,0,29-11-2019,16:36:00
3,B861430,596,0,24-09-2019,18:19:00
3,K273930,321,0,27-12-2019,13:06:00
3,N119221,724,68,18-01-2019,17:40:00
2,K273930,524,0,24-07-2019,16:38:00
3,Q921541,679,0,10-09-2019,11:57:00
2,S704443,725,19,24-11-2019,16:07:00
3,Q921541,1110,17,02-06-2019,15:41:00
3,P286634,602,0,15-04-2019,18:16:00
3,J419954,961,0,27-06-2019,12:03:00
2,O362956,1078,109,05-10-2019,08:57:00
3,S274120,797,0,23-08-2019,10:31:00
3,I281837,336,0,07-02-2019,08:21:00
1,Q921541,501,25,04-06-2019,10:19:00
1,N772493,1074,178,27-11-2019,17:50:00
3,T398672,724,0,20-08-2019,13:27:00
3,T387561,772,296,07-11-2019,17:10:00
2,K915074,394,9,17-07-2019,09:42:00
3,N470942,541,20,25-02-2019,11:51:00
1,A475155,447,11,15-02-2019,15:45:00
3,B971624,1259,0,01-07-2019,18:33:00
3,C319958,1110,25,08-05-2019,18:30:00
3,P203824,933,0,17-10-2019,16:32:00
3,A475155,1244,0,17-02-2019,08:48:00
3,U559430,1291,9,11-10-2019,17:12:00
1,F533051,993,0,22-05-2019,09:00:00
3,J419954,287,16,16-07-2019,10:53:00
3,P203824,765,17,15-05-2019,12:30:00
3,L736768,676,23,18-06-2019,18:16:00
3,Q921541,857,0,23-04-2019,12:39:00
2,V228277,1108,0,04-10-2019,11:42:00
3,M855788,1381,0,20-11-2019,08:01:00
2,L736768,526,0,06-09-2019,12:36:00
1,B971624,1248,23,24-12-2019,18:11:00
3,K273930,1354,4,30-06-2019,16:36:00
2,T387561,15,0,06-03-2019,11:33:00
2,T659609,533,23,04-08-2019,19:53:00
3,I992869,769,0,25-10-2019,11:24:00
3,K915074,1412,10,26-11-2019,19:02:00
3,I543040,982,0,17-09-2019,11:41:00
1,L736768,800,0,09-12-2019,10:33:00
3,V828034,1012,0,13-12-2019,13:24:00
2,M855788,576,0,17-07-2019,13:14:00
3,Y193775,314,0,07-06-2019,10:24:00
1,I543040,1024,0,29-12-2019,16:21:00
3,G586239,1207,13,26-05-2019,12:26:00
3,G727038,1034,27,10-11-2019,08:28:00
2,T387561,626,105,10-08-2019,17:56:00
3,T664783,1282,5,17-12-2019,15:27:00
1,U559430,942,112,01-12-2019,19:33:00
2,Y193775,1187,5,20-01-2019,19:27:00
1,Q921541,624,0,23-05-2019,12:37:00
3,P203824,40,17,06-02-2019,19:04:00
2,N772493,444,8,25-10-2019,13:44:00
2,J632516,397,0,21-10-2019,10:18:00
3,K669566,1178,22,15-12-2019,11:11:00
3,G727038,35,0,16-02-2019,10:42:00
2,V732706,1087,0,03-05-2019,15:22:00
3,A166733,1144,0,04-10-2019,14:06:00
3,I281837,659,20,30-03-2019,09:19:00
1,J549755,1017,0,13-10-2019,16:03:00
3,H438047,1109,0,13-02-2019,10:40:00
1,I543040,1015,10,12-10-2019,12:01:00
3,S704443,906,7,03-05-2019,11:01:00
1,V126561,354,16,26-01-2019,14:27:00
3,O856292,409,2,03-06-2019,11:17:00
3,E988252,1019,155,10-02-2019,16:48:00
2,X409223,510,0,05-06-2019,10:24:00
3,D774655,395,238,14-08-2019,10:43:00
1,X991580,390,0,11-12-2019,13:30:00
2,F533051,706,0,16-05-2019,17:36:00
2,M794992,151,0,22-01-2019,14:45:00
3,X991580,17,0,28-05-2019,09:41:00
2,V828034,936,0,19-10-2019,09:58:00
3,S274120,317,16,17-07-2019,09:40:00
3,M855788,1014,6,27-09-2019,19:49:00
2,U641256,180,2,13-11-2019,16:24:00
3,U641256,1207,0,25-10-2019,08:20:00
2,B861430,1329,0,07-05-2019,18:58:00
3,C206355,907,1,02-06-2019,09:28:00
2,B861430,372,18,30-09-2019,17:57:00
3,B971624,161,230,02-04-2019,19:36:00
2,E988252,607,285,28-06-2019,08:24:00
3,K399501,1324,16,22-09-2019,12:09:00
2,V126561,1088,0,26-01-2019,13:01:00
2,U194381,1046,59,09-06-2019,17:30:00
3,E137708,452,11,11-08-2019,19:25:00
2,T659609,124,19,12-02-2019,08:18:00
1,H438047,452,0,09-03-2019,18:58:00
2,X825147,1440,0,24-01-2019,13:46:00
3,D411745,1007,0,17-11-2019,18:09:00
3,J192194,186,0,25-08-2019,17:12:00
2,K222775,532,123,02-06-2019,17:08:00
3,B651033,1464,0,23-02-2019,17:38:00
2,X991580,1306,27,31-10-2019,09:03:00
3,F542348,53,0,29-10-2019,16:54:00
2,F542348,220,26,24-10-2019,10:15:00
2,U194381,1380,0,24-08-2019,12:23:00
3,T664783,1322,24,22-12-2019,08:37:00
2,F542348,110,2,30-07-2019,13:49:00
3,B651033,675,4,20-02-2019,16:15:00
3,C206355,1125,0,21-06-2019,19:03:00
3,T664783,1231,7,16-05-2019,08:52:00
3,K399501,586,0,07-11-2019,13:39:00
2,A166733,315,181,09-09-2019,11:38:00
2,T659609,1367,10,10-08-2019,13:21:00
3,B651033,775,18,07-06-2019,12:33:00
3,X991580,1281,8,19-11-2019,11:30:00
1,K669566,1093,0,04-01-2019,14:55:00
3,I281837,185,17,27-05-2019,08:48:00
3,Y193775,1454,0,12-05-2019,14:36:00
3,J192194,958,10,14-03-2019,18:31:00
1,I992869,1147,13,14-09-2019,14:33:00
2,K222775,1040,14,06-09-2019,12:38:00
2,K273930,1346,15,25-06-2019,18:42:00
2,J192194,146,236,16-03-2019,14:01:00
3,X110622,1111,3,18-02-2019,19:52:00
2,K222775,1450,0,28-05-2019,11:33:00
2,F533051,61,22,03-11-2019,13:06:00
2,H438047,339,0,21-06-2019,16:47:00
2,J549755,1243,22,01-10-2019,14:30:00
3,U194381,938,0,08-12-2019,12:34:00
3,B861430,1090,253,24-01-2019,08:41:00
2,J419954,994,30,13-06-2019,14:38:00
2,L736768,278,63,24-02-2019,14:10:00
2,G727038,356,15,06-09-2019,15:10:00
2,K669566,1423,26,16-03-2019,08:28:00
3,P286634,292,24,19-03-2019,11:57:00
3,V228277,792,0,30-05-2019,19:42:00
3,C319958,989,0,09-11-2019,18:42:00
2,K399501,911,15,04-01-2019,18:58:00
3,O856292,384,19,06-05-2019,17:24:00
2,J173690,932,11,17-03-2019,12:27:00
2,K915074,1000,27,26-10-2019,09:25:00
3,K273930,1325,30,18-05-2019,12:35:00
3,A166733,722,25,11-08-2019,19:57:00
2,K669566,980,21,28-01-2019,12:54:00
3,V732706,416,0,26-07-2019,15:12:00
3,S704443,484,13,11-03-2019,13:10:00
2,X110622,584,8,26-12-2019,11:33:00
3,F533051,377,30,01-06-2019,18:06:00
3,B861430,825,25,22-02-2019,14:33:00
3,T398672,1479,191,19-11-2019,18:34:00
3,B651033,462,0,19-08-2019,16:52:00
3,U559430,74,0,25-12-2019,08:30:00
2,J192194,1192,16,14-11-2019,12:51:00
2,F533051,376,8,29-10-2019,15:52:00
1,H438047,182,258,12-01-2019,13:05:00
1,A475155,260,0,26-05-2019,15:19:00
3,E988252,144,0,27-06-2019,17:42:00
3,E778362,719,0,02-06-2019,16:06:00
2,K222775,854,0,23-08-2019,17:45:00
3,Q921541,1001,16,29-07-2019,10:37:00
3,Q921541,137,0,19-03-2019,11:01:00
3,G727038,114,24,26-05-2019,17:02:00
3,V126561,1014,28,19-02-2019,13:40:00
3,K915074,1314,18,07-04-2019,15:36:00
2,H438047,155,108,03-08-2019,11:47:00
1,X991580,1377,5,16-06-2019,15:12:00
2,D774655,1212,0,28-10-2019,09:15:00
2,V228277,857,0,05-09-2019,16:40:00
3,J173690,799,30,28-04-2019,13:33:00
3,T398672,1068,5,03-01-2019,18:01:00
3,K669566,1145,0,22-08-2019,11:01:00
2,K222775,684,17,02-08-2019,12:48:00
1,N772493,1391,159,21-08-2019,14:12:00
3,P203824,1249,13,12-05-2019,09:37:00
3,D774655,252,0,31-07-2019,08:11:00
2,K669566,67,17,26-05-2019,18:44:00
3,S564705,39,23,30-12-2019,09:45:00
3,X991580,695,26,20-01-2019,13:05:00
3,T398672,869,20,09-04-2019,11:01:00
2,P286634,415,17,29-08-2019,15:33:00
1,N470942,913,4,20-01-2019,18:08:00
1,B651033,300,3,24-04-2019,11:38:00
2,U641256,123,18,02-08-2019,18:58:00
1,V228277,1011,17,25-08-2019,10:24:00
1,O856292,817,0,14-09-2019,14:41:00
2,A475155,56,0,10-01-2019,09:47:00
2,G586239,458,0,23-11-2019,08:16:00
2,S704443,623,0,29-03-2019,08:28:00
1,U194381,412,24,18-09-2019,16:11:00
1,S274120,892,29,09-02-2019,17:27:00
2,T398672,1206,286,26-03-2019,12:04:00
3,G586239,819,0,23-04-2019,17:18:00
3,K273930,293,0,20-09-2019,08:49:00
3,B651033,1431,0,26-05-2019,10:21:00
3,C319958,727,0,12-10-2019,18:05:00
2,K222775,1240,0,14-01-2019,11:09:00
3,S274120,854,28,24-03-2019,14:55:00
2,M794992,474,22,30-06-2019,10:07:00
3,D774655,1271,0,01-01-2019,19:57:00
3,P203824,695,15,30-08-2019,15:45:00
2,H438047,71,139,25-04-2019,09:48:00
3,J192194,697,7,26-01-2019,13:59:00
2,N772493,126,29,09-12-2019,09:21:00
3,M794992,428,14,01-05-2019,11:36:00
3,T387561,1054,28,08-01-2019,11:25:00
3,E137708,97,2,23-05-2019,17:03:00
3,M794992,1140,0,13-11-2019,15:48:00
3,K399501,1176,3,26-06-2019,09:29:00
2,Q921541,419,0,25-06-2019,17:22:00
3,M794992,1014,0,01-11-2019,17:13:00
2,A166733,901,22,28-07-2019,16:26:00
3,S564705,436,20,07-04-2019,08:27:00
3,G727038,323,0,17-01-2019,12:39:00
2,V732706,1435,0,25-10-2019,09:07:00
1,F542348,815,0,02-12-2019,18:36:00
3,D774655,363,6,10-02-2019,13:27:00
2,M794992,1094,0,09-02-2019,12:46:00
1,J192194,69,0,31-12-2019,17:31:00
3,K273930,809,0,26-01-2019,19:29:00
1,D774655,489,0,08-03-2019,15:55:00
2,D774655,1364,0,24-09-2019,13:45:00
2,Q921541,523,28,02-11-2019,11:36:00
3,J192194,975,0,23-03-2019,09:42:00
3,H438047,742,82,05-11-2019,19:01:00
2,J192194,653,0,15-04-2019,10:46:00
3,E778362,819,24,12-10-2019,10:06:00
3,X110622,1408,21,27-06-2019,08:52:00
3,N470942,158,4,08-09-2019,09:39:00
2,K418200,561,0,14-08-2019,15:57:00
1,F533051,814,24,30-04-2019,19:31:00
3,C319958,1326,0,25-03-2019,10:01:00
1,T659609,309,4,06-01-2019,08:41:00
2,E988252,1224,83,06-09-2019,18:10:00
1,V828034,1247,0,12-06-2019,11:32:00
2,O362956,25,25,08-08-2019,19:28:00
3,T398672,613,150,08-11-2019,10:39:00
3,C206355,78,0,26-04-2019,12:28:00
1,N772493,936,0,12-03-2019,17:16:00
2,T387561,453,0,12-12-2019,09:11:00
3,M855788,679,12,30-12-2019,10:03:00
3,T387561,160,21,09-12-2019,19:26:00
3,M855788,1107,9,16-04-2019,18:39:00
3,A475155,724,6,06-08-2019,15:54:00
2,J419954,1495,6,17-08-2019,10:23:00
2,F533051,517,19,21-12-2019,19:28:00
1,F533051,1396,6,07-05-2019,09:48:00
2,O362956,721,15,04-10-2019,16:48:00
2,T387561,697,180,09-01-2019,11:21:00
2,D774655,999,3,05-06-2019,16:19:00
3,L736768,487,0,23-11-2019,18:12:00
3,O856292,1386,22,24-02-2019,09:42:00
